OBJECTID,Join_Count,TARGET_FID,plot,park,AdjHeight,grazing,tree,forb,graminoid,bryophyte,lichen,soil,duff,rock,water,richness,tas_decadal_mean,logs_cru,mu_ALT,mu_perma,pr_decadal_mean,dem_1km,slope_1km,FIREYEAR,PROBABILIT,vap_01_1995,vap_02_1995,vap_03_1995,vap_04_1995,vap_05_1995,vap_06_1995,vap_07_1995,vap_08_1995,vap_09_1995,vap_10_1995,vap_11_1995,vap_12_1995,rsds_01_1995,rsds_02_1995,rsds_03_1995,rsds_04_1995,rsds_05_1995,rsds_06_1995,rsds_07_1995,rsds_08_1995,rsds_09_1995,rsds_10_1995,rsds_11_1995,rsds_12_1995,vap_05_1990_1999,vap_08_1990_1999,rsds_05_1990_1999_AkAlbers,rsds_08_1990_1999_AkAlbers
191,0,179,SE-6d,3,4.550000000000000,0,0.000000000000000,1.000000000000000,60.000000000000000,60.000000000000000,2.000000000000000,0.100000000000000,25.000000000000000,0.000000000000000,0.000000000000000,23,-7.0999999,140.0000000,56.7599983,71.0000000,436.0000000,363.8799133,0.6818043,,,0.7000000,1.0000000,0.8000000,3.8000000,7.6999998,10.8000002,13.1999998,9.5000000,7.0999999,3.0999999,1.4000000,0.8000000,0.1505381,1.9612685,6.7107968,12.0462322,16.4521503,18.9046421,17.2078876,11.3748245,6.8605914,2.3733985,0.3710043,0.0000454,4.3180165,8.7917347,11.5793972,11.5793972
192,0,180,SW-4a,3,3.137500000000000,0,0.000000000000000,15.000000000000000,5.000000000000000,70.000000000000000,20.000000000000000,5.000000000000000,4.000000000000000,0.100000000000000,0.000000000000000,36,-6.8000002,137.0000000,95.2099991,13.0000000,436.0000000,438.5531921,0.8692291,,,0.7000000,0.9000000,0.8000000,2.9000001,7.0999999,10.8000002,12.8000002,9.8999996,6.5999999,2.7000000,1.2000000,0.8000000,0.1578051,2.0208807,6.7271299,11.8309584,16.3653736,18.8509159,16.8145638,11.1432877,6.7346992,2.4646921,0.3741814,0.0001488,3.9227092,8.6832104,11.3337536,11.3337536
193,0,190,Tusck10,4,3.873315599000000,0,0.000000000000000,1.000000000000000,50.000000000000000,20.000000000000000,1.000000000000000,0.500000000000000,3.000000000000000,0.500000000000000,0.500000000000000,56,-4.9000001,141.0000000,88.5000000,10.0000000,581.0000000,1130.7366943,2.8821783,,,0.7000000,0.9000000,0.3000000,3.2000000,5.3000002,7.8000002,9.8999996,8.3000002,6.8000002,2.5999999,0.6000000,0.5000000,0.1475912,1.9013790,6.6613874,12.4897966,16.6845379,18.5949726,16.6061916,11.3959608,6.6273894,2.1338785,0.3617716,0.0000089,3.8615565,7.5492630,11.3301964,11.3301964
194,1,194,AMDD2,2,2.262728551000000,95,0.000000000000000,0.100000000000000,0.100000000000000,0.100000000000000,3.000000000000000,0.100000000000000,1.000000000000000,65.000000000000000,0.000000000000000,30,-5.1999998,141.0000000,88.0999985,30.0000000,396.0000000,126.5036469,1.6094562,,95,0.9000000,1.1000000,0.9000000,2.5999999,6.3000002,9.3999996,11.8999996,10.3999996,7.0999999,3.5999999,1.6000000,1.2000000,0.1688339,2.0663509,6.7595744,11.6748972,16.8066921,18.8466320,16.8267078,11.4563971,6.7729883,2.5194955,0.3870353,0.0006859,4.7509246,9.9348917,11.3157883,11.3157883
195,1,195,ANDB2,2,3.364164835000000,95,0.000000000000000,4.000000000000000,0.100000000000000,5.000000000000000,2.000000000000000,0.100000000000000,2.000000000000000,15.000000000000000,0.000000000000000,40,-5.3000002,139.0000000,88.0999985,30.0000000,401.0000000,171.5675659,1.5037417,,95,0.9000000,1.1000000,0.9000000,2.5000000,6.1999998,9.6000004,11.8000002,10.1999998,7.0000000,3.4000001,1.6000000,1.2000000,0.1688094,2.0656140,6.7586956,11.6619349,16.7704716,18.7837410,16.7878571,11.4129677,6.7476368,2.5188699,0.3866729,0.0006755,4.7509246,9.9348917,11.3293552,11.3293552
196,1,196,SDM3R,2,3.782309836000000,95,0.000000000000000,2.000000000000000,25.000000000000000,45.000000000000000,1.000000000000000,0.100000000000000,2.000000000000000,1.000000000000000,0.100000000000000,42,-5.0999999,143.0000000,88.0999985,30.0000000,406.0000000,188.4376373,1.6719915,,95,0.8000000,1.0000000,0.9000000,2.5999999,6.5999999,10.3000002,12.1999998,10.1999998,6.8000002,3.3000000,1.5000000,1.1000000,0.1685047,2.0647511,6.7679305,11.6596813,16.7700043,18.8061867,16.7882290,11.4115210,6.7615914,2.5195611,0.3867384,0.0006371,4.5744410,9.8282766,11.3283453,11.3283453
197,1,197,ULW2R,2,2.570000000000000,95,0.000000000000000,0.100000000000000,25.000000000000000,80.000000000000000,0.100000000000000,0.100000000000000,20.000000000000000,0.000000000000000,0.100000000000000,51,-5.5000000,141.0000000,88.0999985,30.0000000,398.0000000,79.4984283,1.5927949,,95,0.9000000,1.1000000,0.9000000,2.5999999,6.3000002,9.3999996,11.8999996,10.3999996,7.1999998,3.5999999,1.6000000,1.2000000,0.1706711,2.0713139,6.7718534,11.6787395,16.8255501,18.8443012,16.8455544,11.4588728,6.7772865,2.5268829,0.3899837,0.0007612,4.7509246,9.9348917,11.3745785,11.3745785
198,1,198,04-W12,3,4.515000000000000,95,0.000000000000000,1.000000000000000,55.000000000000000,30.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,28,-5.3000002,144.0000000,64.8199997,98.0000000,422.0000000,31.8744431,0.1039990,2010,95,0.8000000,1.1000000,0.9000000,2.7000000,7.1999998,11.0000000,13.0000000,10.8000002,7.0999999,3.4000001,1.5000000,1.1000000,0.1649518,2.0453880,6.7701225,11.7808075,16.7849789,19.0262165,16.9660625,11.4449224,6.8351831,2.5251129,0.3845499,0.0003997,4.7983851,10.3830700,11.4754190,11.4754190
199,0,199,SE-4b,3,3.900000000000000,0,0.000000000000000,10.000000000000000,40.000000000000000,8.000000000000000,7.000000000000000,10.000000000000000,4.000000000000000,3.000000000000000,0.000000000000000,15,-6.6999998,141.0000000,96.7099991,13.0000000,470.0000000,534.9146729,2.2199349,,,0.8000000,1.1000000,0.8000000,3.3000000,7.1999998,10.5000000,12.3000002,8.8999996,6.9000001,2.9000001,1.2000000,0.9000000,0.1529932,1.9497017,6.7034998,12.0620766,16.4527607,18.8391972,17.1487484,11.3769875,6.8726373,2.3368042,0.3768250,0.0000587,4.0657315,8.1817350,11.5272264,11.5272264
200,1,200,SE-5a,3,3.420000000000000,95,0.000000000000000,5.000000000000000,20.000000000000000,55.000000000000000,8.000000000000000,20.000000000000000,2.000000000000000,45.000000000000000,0.000000000000000,28,-7.3000002,132.0000000,64.8199997,98.0000000,542.0000000,762.4033203,1.2640363,,95,0.8000000,1.1000000,0.7000000,3.0999999,6.6999998,9.6000004,11.6999998,8.8000002,6.1999998,2.5999999,1.1000000,0.8000000,0.1573941,1.9983683,6.7177973,11.9277315,16.1665592,18.6410427,16.8733807,11.1277418,6.7488556,2.4221389,0.3785257,0.0001331,3.9852779,8.3585415,11.3795633,11.3795633
201,0,201,SE-5d,3,4.393333333000000,0,0.000000000000000,1.000000000000000,0.100000000000000,0.100000000000000,10.000000000000000,2.000000000000000,0.100000000000000,90.000000000000000,0.000000000000000,20,-6.3000002,137.0000000,96.7099991,13.0000000,565.0000000,876.1473999,1.5599852,,,0.8000000,1.0000000,0.6000000,3.0000000,6.1999998,9.1999998,11.3000002,8.6000004,6.5999999,2.5999999,1.0000000,0.7000000,0.1540426,1.9444742,6.7005634,12.0396490,16.3629608,18.6900578,17.0119267,11.2638845,6.8261309,2.3143008,0.3786862,0.0000676,3.7835028,7.7061858,11.3941078,11.3941078
202,1,202,SE-7a,3,3.200000000000000,95,0.000000000000000,0.100000000000000,0.100000000000000,1.000000000000000,2.000000000000000,20.000000000000000,0.100000000000000,85.000000000000000,0.000000000000000,16,-8.3999996,133.0000000,95.2099991,13.0000000,482.0000000,647.1688232,1.3464820,,95,0.8000000,1.0000000,0.7000000,3.0000000,6.9000001,9.8999996,12.0000000,9.0000000,6.4000001,2.7000000,1.1000000,0.7000000,0.1542031,1.9908568,6.7062836,11.9200993,16.1471653,18.6666851,16.8748150,11.1087790,6.7241473,2.4110618,0.3732766,0.0000852,3.9496403,8.3588667,11.3604946,11.3604946
203,1,203,SVA1,5,5.585096813000000,95,0.000000000000000,0.100000000000000,0.100000000000000,4.000000000000000,30.000000000000000,0.100000000000000,0.100000000000000,95.000000000000000,0.000000000000000,56,-6.4000001,124.0000000,97.5500031,5.0000000,593.0000000,1010.6434326,1.8340046,,95,0.8000000,1.0000000,0.7000000,2.7000000,6.3000002,9.3999996,11.0000000,8.5000000,6.1999998,2.5000000,1.1000000,0.7000000,0.1577058,2.0059536,6.7197185,11.9043102,16.1487484,18.6191788,16.8146992,11.0712366,6.7175298,2.4265807,0.3783937,0.0001428,3.9852779,8.3585415,11.3461838,11.3461838
204,1,204,SVC1,5,4.253333333000000,95,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.100000000000000,0.100000000000000,0.100000000000000,90.000000000000000,0.000000000000000,9,-8.3000002,132.0000000,95.2099991,13.0000000,481.0000000,609.7609863,1.4649366,,95,0.8000000,1.0000000,0.7000000,3.0000000,7.1999998,10.3999996,12.3999996,9.3000002,6.5999999,2.7000000,1.1000000,0.8000000,0.1545231,2.0016639,6.7097249,11.9223804,16.2197247,18.7497768,16.8938675,11.1387959,6.7429872,2.4289513,0.3742410,0.0000970,4.1046228,8.7251329,11.3993273,11.3993273
205,1,205,SVC4,5,4.541468354000000,95,0.000000000000000,0.100000000000000,0.100000000000000,3.000000000000000,0.100000000000000,0.100000000000000,0.100000000000000,90.000000000000000,0.000000000000000,38,-7.8000002,130.0000000,95.2099991,13.0000000,467.0000000,517.6657715,1.2304691,,95,0.7000000,1.1000000,0.8000000,3.2000000,7.0999999,10.3000002,12.5000000,9.3999996,6.5000000,2.8000000,1.1000000,0.9000000,0.1599138,2.0229113,6.7280769,11.9098406,16.2760429,18.8058281,16.8721218,11.1318960,6.7481403,2.4573271,0.3804706,0.0001895,3.9608834,8.5701628,11.3684149,11.3684149
206,1,206,TLC3,5,5.747780591000000,95,0.000000000000000,3.000000000000000,0.100000000000000,20.000000000000000,15.000000000000000,0.000000000000000,3.000000000000000,65.000000000000000,0.000000000000000,58,-8.3999996,133.0000000,95.2099991,13.0000000,456.0000000,532.2941895,1.7320045,,95,0.7000000,1.1000000,0.8000000,3.0999999,7.0000000,10.3999996,12.3999996,9.3999996,6.5000000,2.7000000,1.1000000,0.9000000,0.1581364,2.0179272,6.7220912,11.9058800,16.2753201,18.8082027,16.8728523,11.1151552,6.7437940,2.4500165,0.3779782,0.0001555,3.9608834,8.5701628,11.3684149,11.3684149
207,0,207,Dwarf123,4,4.973315599000000,0,0.000000000000000,0.500000000000000,10.000000000000000,1.000000000000000,10.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,0.000000000000000,59,-6.5000000,138.0000000,96.0000000,4.0000000,538.0000000,1060.5329590,7.5323329,,,0.8000000,1.0000000,0.3000000,2.9000001,4.6999998,7.0000000,9.3999996,8.0000000,6.3000002,2.5000000,0.6000000,0.2000000,0.1520665,1.9391034,6.6287584,13.2663469,17.7688007,18.7992516,16.8182507,11.4890547,6.6073704,2.0737610,0.3531349,0.0000422,3.6934388,7.5542359,11.3846245,11.3846245
208,0,208,Mafic11,4,2.543945148000000,0,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.500000000000000,1.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,40,-6.5999999,121.0000000,96.0000000,4.0000000,566.0000000,1219.9997559,5.9130931,,,0.8000000,1.0000000,0.3000000,2.9000001,4.6999998,7.0000000,9.3999996,8.0000000,6.3000002,2.5000000,0.6000000,0.2000000,0.1520665,1.9391034,6.6287584,13.2663469,17.7688007,18.7992516,16.8182507,11.4890547,6.6073704,2.0737610,0.3531349,0.0000422,3.6934388,7.5542359,11.3846245,11.3846245
209,1,209,Mafic2,4,2.939887482000000,95,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.500000000000000,0.000000000000000,0.000000000000000,99.000000000000000,0.000000000000000,17,-7.1999998,113.0000000,101.0000000,0.0000000,594.0000000,1305.8746338,3.0895119,,95,0.8000000,1.0000000,0.3000000,2.7000000,4.1999998,6.5000000,8.8000002,7.5999999,5.9000001,2.4000001,0.6000000,0.2000000,0.1519646,1.9413397,6.6290765,13.2542553,17.7868767,18.7991219,16.7987251,11.4891882,6.6075993,2.0739529,0.3532617,0.0000430,3.6934388,7.5542359,11.3661594,11.3661594
210,0,210,Mafic31,4,1.900000000000000,0,0.000000000000000,25.000000000000000,0.500000000000000,0.500000000000000,0.500000000000000,1.000000000000000,0.500000000000000,50.000000000000000,0.000000000000000,21,-6.0000000,144.0000000,96.0000000,4.0000000,460.0000000,908.0516968,4.9148598,,,0.8000000,1.0000000,0.4000000,3.2000000,5.0999999,7.5999999,9.8999996,8.5000000,6.6999998,2.7000000,0.6000000,0.2000000,0.1535339,1.9437013,6.6406703,13.2705469,17.7695160,18.8392239,16.8175201,11.5200424,6.6277542,2.0802500,0.3558402,0.0000563,4.1827068,8.3231344,11.3999834,11.3999834
211,1,211,Mafic7,4,0.700000000000000,95,0.000000000000000,0.250000000000000,0.000000000000000,0.250000000000000,0.250000000000000,0.000000000000000,0.000000000000000,99.000000000000000,0.000000000000000,14,-7.1999998,113.0000000,101.0000000,0.0000000,594.0000000,1326.7947998,0.6315138,,95,0.8000000,1.0000000,0.3000000,2.7000000,4.1999998,6.5000000,8.8000002,7.5999999,5.9000001,2.4000001,0.6000000,0.2000000,0.1519646,1.9413397,6.6290765,13.2542553,17.7868767,18.7991219,16.7987251,11.4891882,6.6075993,2.0739529,0.3532617,0.0000430,3.6934388,7.5542359,11.3661594,11.3661594
212,1,212,Needle65,4,6.882324720000000,95,25.000000000000000,20.000000000000000,1.000000000000000,60.000000000000000,10.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,40,-5.9000001,144.0000000,96.0000000,4.0000000,444.0000000,877.8765869,2.3504548,,95,0.8000000,1.0000000,0.4000000,3.2000000,4.9000001,7.4000001,9.8000002,8.3999996,6.5999999,2.7000000,0.6000000,0.2000000,0.1567425,1.9536718,6.6591821,13.2796488,17.8252068,18.8765430,16.8549309,11.5538273,6.6529198,2.0907288,0.3607471,0.0000918,4.1827068,8.3231344,11.4167786,11.4167786
213,0,213,Tusck59,4,7.587992906000000,0,0.000000000000000,0.500000000000000,70.000000000000000,15.000000000000000,3.000000000000000,0.500000000000000,0.500000000000000,0.000000000000000,0.500000000000000,32,-6.0999999,146.0000000,96.0000000,4.0000000,426.0000000,832.4696655,3.3361013,,,0.8000000,1.0000000,0.4000000,3.2000000,5.0999999,7.5999999,9.8999996,8.5000000,6.6999998,2.7000000,0.6000000,0.2000000,0.1535339,1.9437013,6.6406703,13.2705469,17.7695160,18.8392239,16.8175201,11.5200424,6.6277542,2.0802500,0.3558402,0.0000563,4.1827068,8.3231344,11.3844938,11.3844938
214,0,215,SE-5b,3,3.420000000000000,0,0.000000000000000,10.000000000000000,5.000000000000000,40.000000000000000,25.000000000000000,10.000000000000000,5.000000000000000,30.000000000000000,0.000000000000000,23,-7.0000000,140.0000000,64.8199997,98.0000000,506.0000000,761.2120972,5.3589878,,,0.8000000,0.9000000,0.6000000,3.0999999,6.3000002,9.0000000,11.3000002,8.8000002,6.5999999,2.5999999,1.1000000,0.7000000,0.1554385,1.9396988,6.7044916,12.0669537,16.3634224,18.6251659,16.9724579,11.2511787,6.7963543,2.3076222,0.3803429,0.0000787,3.8012245,7.6610990,11.3814192,11.3814192
215,1,222,Acid187,4,2.466666667000000,95,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.500000000000000,1.000000000000000,0.500000000000000,85.000000000000000,0.000000000000000,19,-5.6999998,143.0000000,96.0000000,4.0000000,464.0000000,901.5111694,1.2401363,,95,0.8000000,1.0000000,0.4000000,3.3000000,5.0999999,7.6999998,10.1000004,8.6000004,6.8000002,2.8000000,0.6000000,0.3000000,0.1568496,1.9534160,6.6588683,13.2794151,17.7890873,18.8766708,16.8549690,11.5536947,6.6526928,2.0905392,0.3606208,0.0000906,4.1827068,8.3231344,11.4178362,11.4178362
216,0,214,SE-2b,3,3.520000000000000,0,0.000000000000000,50.000000000000000,30.000000000000000,35.000000000000000,3.000000000000000,2.000000000000000,25.000000000000000,0.000000000000000,0.100000000000000,22,-7.0000000,139.0000000,64.8199997,98.0000000,452.0000000,396.6753845,0.3757017,,,0.8000000,1.1000000,0.8000000,3.7000000,7.9000001,10.8000002,13.0000000,9.3000002,6.9000001,3.0999999,1.3000000,0.8000000,0.1610454,1.9991075,6.7434659,12.0228710,16.3846359,18.7414188,17.0860634,11.2906027,6.8484440,2.4218287,0.3863572,0.0002055,4.0301991,8.4186907,11.5140877,11.5140877
217,0,216,SE-5c,3,5.430000000000000,0,0.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,15.000000000000000,1.000000000000000,0.100000000000000,80.000000000000000,0.000000000000000,17,-4.9000001,145.0000000,96.7099991,13.0000000,544.0000000,783.1856079,2.5099936,,,0.9000000,1.0000000,0.7000000,2.9000001,6.4000001,9.3999996,11.1999998,8.6999998,6.6999998,2.5999999,1.0000000,0.8000000,0.1576303,1.9564037,6.7128568,12.0355396,16.3824539,18.6640949,17.0103664,11.2832279,6.8433638,2.3255827,0.3834204,0.0001089,3.7835028,7.7061858,11.4263935,11.4263935
218,0,217,SW-4b,3,5.313333333000000,0,0.100000000000000,2.000000000000000,60.000000000000000,45.000000000000000,2.000000000000000,0.100000000000000,40.000000000000000,0.000000000000000,0.000000000000000,34,-5.5999999,142.0000000,64.8199997,98.0000000,447.0000000,263.6394958,2.1389878,,,0.8000000,1.0000000,0.8000000,2.5999999,7.0000000,10.8000002,12.6000004,10.1999998,6.8000002,3.0999999,1.3000000,1.0000000,0.1716850,2.0675998,6.7894020,11.7933874,16.7694740,18.9553051,16.9054909,11.3811865,6.8410554,2.5388930,0.3940621,0.0006018,4.4432783,9.7270031,11.4282303,11.4282303
219,0,218,SW-5c,3,2.245000000000000,0,0.000000000000000,2.000000000000000,0.100000000000000,1.500000000000000,1.000000000000000,5.000000000000000,0.100000000000000,75.000000000000000,0.000000000000000,11,-5.3000002,140.0000000,96.7099991,13.0000000,522.0000000,652.1961670,1.7955518,,,0.7000000,0.9000000,0.7000000,2.3000000,6.5000000,10.5000000,12.0000000,9.5000000,6.1999998,2.5999999,1.1000000,0.7000000,0.1721175,2.0633225,6.7818494,11.8008394,16.4797077,18.7896099,16.7505188,11.1772232,6.7697415,2.5114117,0.3938555,0.0005218,4.1998811,9.1995668,11.2935677,11.2935677
220,1,219,SW-6c,3,4.073333333000000,95,0.000000000000000,45.000000000000000,25.000000000000000,2.000000000000000,2.500000000000000,25.000000000000000,10.000000000000000,1.000000000000000,0.000000000000000,24,-7.3000002,136.0000000,95.2099991,13.0000000,445.0000000,454.6078796,0.9976652,,95,0.7000000,1.0000000,0.9000000,3.0999999,7.1999998,10.8000002,13.1000004,10.0000000,6.5999999,2.8000000,1.3000000,0.8000000,0.1675571,2.0487566,6.7605314,11.8652754,16.4055977,18.8587799,16.8690548,11.1998215,6.7753181,2.4945118,0.3899906,0.0003735,4.1523843,8.9711962,11.3776131,11.3776131
221,0,220,SV1,3,3.080000000000000,0,0.000000000000000,15.000000000000000,20.000000000000000,6.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,15.000000000000000,0.100000000000000,14,-6.0000000,135.0000000,96.7099991,13.0000000,524.0000000,659.4417725,1.8672248,,,0.7000000,0.9000000,0.7000000,2.3000000,6.4000001,10.5000000,12.0000000,9.6000004,6.0999999,2.5999999,1.1000000,0.7000000,0.1704534,2.0603545,6.7758703,11.7845573,16.4608898,18.7708721,16.7317085,11.1604557,6.7571955,2.5040259,0.3908508,0.0004592,4.1998811,9.1995668,11.2935677,11.2935677
222,1,221,JDSC2,5,4.257500000000000,95,0.000000000000000,20.000000000000000,1.000000000000000,15.000000000000000,5.000000000000000,0.100000000000000,10.000000000000000,10.000000000000000,0.000000000000000,27,-7.9000001,129.0000000,95.2099991,13.0000000,484.0000000,663.5787964,3.5693328,,95,0.7000000,1.0000000,0.8000000,3.2000000,7.0999999,10.5000000,12.3999996,9.6000004,6.6999998,2.7000000,1.1000000,0.8000000,0.1634595,2.0353680,6.7406020,11.9057684,16.2956238,18.8008709,16.8511486,11.1369629,6.7654328,2.4723740,0.3857131,0.0002698,3.9608834,8.5701628,11.3719902,11.3719902
223,1,226,LBEA2,5,5.341360379000000,95,0.000000000000000,0.100000000000000,1.000000000000000,10.000000000000000,25.000000000000000,0.000000000000000,5.000000000000000,8.000000000000000,0.000000000000000,70,-7.4000001,137.0000000,64.8199997,98.0000000,434.0000000,399.0070496,2.4530418,,95,0.7000000,1.2000000,0.8000000,3.5999999,7.6999998,10.8000002,13.1999998,9.6999998,6.6999998,3.0000000,1.3000000,1.0000000,0.1652576,2.0361102,6.7614093,11.9729986,16.3868637,18.9242172,17.0254955,11.2549467,6.8370152,2.4812524,0.3915576,0.0003282,4.2797322,9.0158100,11.5199280,11.5199280
224,1,223,G2R,2,4.282264868000000,95,0.000000000000000,0.100000000000000,50.000000000000000,25.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,30.000000000000000,24,-5.5000000,141.0000000,68.6500015,96.0000000,389.0000000,17.8734436,0.3407289,,95,0.9000000,1.1000000,1.0000000,2.5999999,6.5999999,9.8000002,12.1999998,10.6000004,7.3000002,3.5999999,1.6000000,1.2000000,0.1779308,2.0946062,6.8010383,11.7183599,16.9009361,18.8774910,16.8626976,11.5115242,6.8186283,2.5559165,0.4015398,0.0011103,4.7509246,9.9348917,11.4296188,11.4296188
225,1,224,SW-3a,3,3.731666667000000,95,0.000000000000000,5.000000000000000,70.000000000000000,30.000000000000000,1.000000000000000,0.100000000000000,40.000000000000000,0.000000000000000,0.100000000000000,15,-5.0000000,146.0000000,64.8199997,98.0000000,423.0000000,54.1774750,1.9098339,1977,95,0.8000000,1.1000000,0.9000000,2.7000000,7.0999999,11.0000000,12.8999996,10.6000004,7.0000000,3.4000001,1.4000000,1.1000000,0.1831391,2.1007862,6.8417640,11.8192291,16.9373837,19.0029411,16.9598064,11.4837914,6.9113016,2.5832095,0.4113556,0.0011718,4.7983851,10.3830700,11.4924765,11.4924765
226,0,225,SW-5a,3,2.940000000000000,0,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,8.000000000000000,10.000000000000000,0.100000000000000,65.000000000000000,0.000000000000000,19,-5.5000000,139.0000000,96.7099991,13.0000000,474.0000000,519.1986084,2.3196728,,,0.7000000,0.9000000,0.8000000,2.5000000,6.6999998,10.6999998,12.3000002,9.6000004,6.1999998,2.7000000,1.1000000,0.8000000,0.1758360,2.0770907,6.7958374,11.8099775,16.5717926,18.8052139,16.7879620,11.2116089,6.7963357,2.5308275,0.3992684,0.0006810,4.1998811,9.1995668,11.3340216,11.3340216
227,1,227,SVC2,5,3.006666667000000,95,0.000000000000000,1.000000000000000,5.000000000000000,0.100000000000000,1.000000000000000,2.000000000000000,0.100000000000000,83.000000000000000,0.000000000000000,13,-7.9000001,134.0000000,95.2099991,13.0000000,456.0000000,464.5903931,2.8311379,,95,0.8000000,1.1000000,0.8000000,3.4000001,7.5000000,10.8000002,12.8000002,9.6999998,6.9000001,2.8000000,1.2000000,0.9000000,0.1677455,2.0410562,6.7697978,11.9785624,16.3518333,18.7943478,16.9661007,11.2153540,6.8185182,2.4745798,0.3960921,0.0004001,3.9852779,8.3585415,11.4660902,11.4660902
228,1,228,TLC1,5,4.112365064000000,95,0.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,0.100000000000000,80.000000000000000,0.000000000000000,17,-7.9000001,133.0000000,95.2099991,13.0000000,460.0000000,484.9819641,4.3273287,,95,0.8000000,1.1000000,0.8000000,3.3000000,7.0999999,10.3000002,12.1999998,9.3000002,6.6999998,2.7000000,1.2000000,0.8000000,0.1676797,2.0402322,6.7688065,11.9655323,16.2975693,18.7314644,16.9272614,11.1719332,6.8013687,2.4675999,0.3951835,0.0003905,3.9852779,8.3585415,11.4529800,11.4529800
229,0,230,SE-3a,3,5.540000000000000,0,0.000000000000000,0.100000000000000,50.000000000000000,70.000000000000000,1.000000000000000,1.000000000000000,25.000000000000000,0.000000000000000,0.100000000000000,22,-4.8000002,148.0000000,64.8199997,98.0000000,489.0000000,462.5633545,2.3152177,,,0.9000000,1.2000000,0.8000000,3.5999999,7.8000002,10.6999998,12.8999996,9.8000002,7.0999999,3.0000000,1.2000000,0.9000000,0.1703515,2.0154657,6.7732611,12.0798626,16.5327377,18.8140736,17.1604633,11.4032021,6.9360828,2.4203603,0.4029424,0.0004303,4.2269101,8.5431166,11.5781670,11.5781670
230,1,229,G3R,2,4.533991766000000,95,0.000000000000000,0.100000000000000,85.000000000000000,15.000000000000000,0.100000000000000,0.000000000000000,3.000000000000000,0.000000000000000,15.000000000000000,26,-5.3000002,144.0000000,56.7599983,71.0000000,418.0000000,34.6879120,0.2255385,,95,0.8000000,1.1000000,1.0000000,2.7000000,7.0000000,10.8000002,12.8000002,10.6000004,7.0999999,3.4000001,1.5000000,1.1000000,0.1865483,2.1186593,6.8413558,11.7445021,16.9400692,18.8692627,16.8606739,11.4772530,6.8753982,2.5935326,0.4146768,0.0015146,4.6765218,10.0215645,11.4438324,11.4438324
231,1,231,TLA2,5,5.581989486000000,95,0.000000000000000,5.000000000000000,1.000000000000000,10.000000000000000,35.000000000000000,0.100000000000000,1.000000000000000,70.000000000000000,0.000000000000000,49,-7.0999999,139.0000000,99.0000000,5.0000000,488.0000000,515.1159668,4.9421744,,95,0.8000000,1.2000000,0.8000000,3.5000000,7.5999999,10.6000004,12.8000002,9.6999998,6.8000002,2.9000001,1.2000000,0.9000000,0.1749014,2.0626490,6.7932849,11.9817572,16.4090099,18.8062115,17.0024357,11.2392721,6.8603606,2.4973638,0.4066691,0.0006505,4.1893039,8.6949749,11.4994078,11.4994078
232,1,234,LW2R,2,3.820000000000000,95,0.000000000000000,0.100000000000000,8.000000000000000,70.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,42,-5.0999999,144.0000000,56.7599983,71.0000000,415.0000000,73.8166122,0.1494624,,95,0.8000000,1.0000000,0.9000000,2.7000000,7.0000000,10.6999998,12.6000004,10.5000000,7.0000000,3.3000000,1.5000000,1.1000000,0.1868206,2.1207805,6.8374653,11.7337074,16.9584923,18.8682861,16.8409748,11.4926863,6.8689499,2.5889165,0.4146941,0.0015649,4.6765218,10.0215645,11.4337215,11.4337215
233,0,236,04-B3,3,3.050000000000000,0,0.000000000000000,40.000000000000000,30.000000000000000,30.000000000000000,10.000000000000000,0.000000000000000,10.000000000000000,0.010000000000000,2.000000000000000,27,-4.9000001,144.0000000,97.5500031,5.0000000,423.0000000,157.7330627,2.2601366,,,0.8000000,1.0000000,0.8000000,2.7000000,7.0999999,10.8000002,12.6999998,10.3000002,6.9000001,3.2000000,1.4000000,1.0000000,0.1866654,2.1132526,6.8491693,11.8488922,16.8842697,18.9158020,16.8812160,11.4150057,6.9001865,2.5885379,0.4160925,0.0013076,4.5590935,9.9481869,11.4840031,11.4840031
